prompt_id,instance_id,response,correct,message
499,402,,,
3735,1594,,,
21,1778,,,
1064,845,,,
3811,616,,,
1124,1690,,,
1398,149,,,
2585,1653,,,
1297,1177,,,
3430,199,,,
1817,962,,,
2786,265,,,
4512,1107,,,
1994,133,,,
2569,1740,,,
1405,81,,,
3275,548,,,
1679,1365,,,
4534,1924,,,
4088,0,,,
2259,622,,,
2716,548,,,
2945,1287,,,
741,1905,,,
444,1481,,,
1181,161,,,
1926,1760,,,
2011,496,,,
3015,687,,,
3047,204,,,
4399,1215,,,
4229,274,,,
2922,1834,,,
3821,687,,,
1245,1579,,,
4323,1989,,,
1854,873,,,
2202,776,,,
3355,935,,,
1808,288,,,
4325,1015,,,
817,885,,,
3646,653,,,
684,1786,,,
224,705,,,
2937,459,,,
2694,502,,,
4095,1484,,,
3067,1078,,,
1744,938,,,
155,1241,,,
1254,1661,,,
3434,279,,,
723,1768,,,
2280,1297,,,
478,1981,,,
2496,1857,,,
540,1884,,,
3595,653,,,
3926,8,,,
2749,673,,,
1315,1119,,,
353,1140,,,
1569,1066,,,
3894,9,,,
4261,1228,,,
804,584,,,
2305,1036,,,
2753,1955,,,
2208,764,,,
4541,1363,,,
678,904,,,
595,1753,,,
1014,1888,,,
3969,1089,,,
1356,1508,,,
4306,135,,,
2345,288,,,
2828,1071,,,
4329,475,,,
2523,1464,,,
4496,1171,,,
4057,238,,,
2268,1403,,,
2159,1535,,,
360,193,,,
370,67,,,
1462,446,,,
3530,1343,,,
1542,479,,,
4334,1813,,,
3337,520,,,
2907,904,,,
4530,813,,,
185,1101,,,
4137,1365,,,
1555,487,,,
179,1153,,,
468,252,,,
188,1570,,,
2982,183,,,
3832,361,,,
173,674,,,
673,1790,,,
4175,661,,,
2392,1285,,,
1764,613,,,
2699,922,,,
3744,745,,,
2697,44,,,
1231,1909,,,
1080,1721,,,
2769,1444,,,
2884,744,,,
3134,161,,,
3537,423,,,
4196,273,,,
205,905,,,
2252,1282,,,
3559,1379,,,
111,516,,,
12,95,,,
871,1867,,,
2847,1212,,,
932,1973,,,
1071,687,,,
1770,1075,,,
3189,370,,,
1277,1947,,,
2291,1524,,,
1570,1255,,,
2461,393,,,
2394,952,,,
4055,1740,,,
311,1636,,,
39,334,,,
1135,1984,,,
2893,1374,,,
973,1670,,,
333,1517,,,
3297,1921,,,
3762,122,,,
1165,1721,,,
2585,1849,,,
2259,362,,,
3564,1826,,,
424,1229,,,
3016,73,,,
3968,266,,,
4065,87,,,
1336,1219,,,
2409,1501,,,
4468,525,,,
4019,1733,,,
4063,855,,,
2423,17,,,
3842,1294,,,
3240,1706,,,
2036,1794,,,
456,15,,,
4457,1861,,,
1783,1268,,,
2795,1873,,,
3686,1079,,,
1107,1126,,,
4501,616,,,
248,872,,,
792,1297,,,
476,727,,,
309,1996,,,
2095,1735,,,
2240,99,,,
3860,946,,,
2578,1235,,,
675,601,,,
4235,654,,,
120,913,,,
2215,1828,,,
1129,464,,,
382,376,,,
1291,1398,,,
1316,161,,,
1633,1472,,,
129,542,,,
2651,132,,,
3999,253,,,
2887,1474,,,
3830,1962,,,
2090,763,,,
1801,1738,,,
3629,1879,,,
1570,1286,,,
4204,1596,,,
4027,1485,,,
3172,246,,,
2887,1102,,,
3769,416,,,
3019,454,,,
2996,1334,,,
2911,463,,,
1164,386,,,
2783,1755,,,
4269,318,,,
3469,1428,,,
2716,17,,,
3222,1378,,,
4534,1889,,,
3020,1314,,,
205,544,,,
3575,432,,,
3225,1105,,,
2242,1796,,,
4202,789,,,
4000,1967,,,
4405,447,,,
1407,1291,,,
3362,1264,,,
2599,931,,,
4279,910,,,
3967,1212,,,
935,1796,,,
1880,859,,,
377,344,,,
430,203,,,
450,1805,,,
1474,638,,,
2880,1382,,,
2955,1475,,,
2191,104,,,
3399,291,,,
2223,290,,,
2856,1866,,,
2091,1009,,,
2002,201,,,
2396,1502,,,
3730,1238,,,
4275,1618,,,
2928,1306,,,
1142,1602,,,
2227,444,,,
4267,976,,,
2400,914,,,
2414,959,,,
3817,1685,,,
50,1566,,,
2404,1109,,,
992,164,,,
2611,1910,,,
3119,1082,,,
295,1010,,,
2759,717,,,
3234,1931,,,
1778,917,,,
1642,1422,,,
4046,1046,,,
338,1339,,,
3585,574,,,
2809,73,,,
888,787,,,
550,1804,,,
4383,1369,,,
876,351,,,
3304,575,,,
1011,1785,,,
1659,938,,,
4486,749,,,
3698,648,,,
3053,440,,,
2921,772,,,
2732,214,,,
2343,1721,,,
1371,1628,,,
1494,1113,,,
4399,1512,,,
1601,1669,,,
2064,1744,,,
1273,113,,,
2422,1456,,,
642,417,,,
3860,1977,,,
3875,1388,,,
730,1673,,,
679,633,,,
4360,846,,,
48,1466,,,
905,1020,,,
3166,197,,,
3703,925,,,
3865,673,,,
2470,1103,,,
1624,1368,,,
3179,889,,,
432,1754,,,
2214,1354,,,
21,375,,,
2783,1374,,,
1302,675,,,
3678,635,,,
833,1021,,,
2166,1462,,,
1873,1229,,,
3486,1056,,,
2275,1744,,,
3945,817,,,
2121,859,,,
1723,1632,,,
2564,1929,,,
4026,435,,,
3275,428,,,
4335,122,,,
4472,1854,,,
1780,712,,,
4241,1307,,,
3505,1409,,,
683,1281,,,
3279,1270,,,
760,1392,,,
4030,1707,,,
3853,1569,,,
3213,1351,,,
2576,755,,,
2654,147,,,
4391,978,,,
467,1570,,,
4527,109,,,
2457,292,,,
1585,1780,,,
681,1913,,,
3475,124,,,
2668,286,,,
1363,1381,,,
564,1861,,,
3749,1853,,,
304,694,,,
232,702,,,
2695,288,,,
1625,9,,,
543,947,,,
1125,919,,,
3522,1116,,,
166,831,,,
3108,117,,,
2672,474,,,
4111,385,,,
2509,1620,,,
521,150,,,
1173,1848,,,
4458,1514,,,
2533,608,,,
2818,1334,,,
3081,1158,,,
4510,583,,,
3706,600,,,
3552,470,,,
2692,1443,,,
3140,215,,,
789,269,,,
1430,1706,,,
3487,1315,,,
4327,537,,,
758,1809,,,
1905,931,,,
291,900,,,
4160,1474,,,
4348,1814,,,
2028,257,,,
3783,899,,,
1759,263,,,
915,1865,,,
4363,1801,,,
2028,221,,,
2923,1773,,,
2575,1444,,,
915,620,,,
1434,1748,,,
1979,463,,,
2194,1967,,,
2749,1283,,,
1446,872,,,
1692,826,,,
1480,193,,,
3101,1903,,,
4331,619,,,
468,76,,,
1519,777,,,
2424,202,,,
2915,571,,,
2678,209,,,
4193,1655,,,
650,1264,,,
852,981,,,
3214,1203,,,
1502,1471,,,
3902,1267,,,
2264,1715,,,
1741,1997,,,
2792,1869,,,
861,761,,,
2373,1867,,,
1053,554,,,
4314,937,,,
3453,422,,,
1687,944,,,
1122,761,,,
4159,406,,,
458,1901,,,
1290,1329,,,
1724,297,,,
835,1599,,,
3897,1919,,,
2151,276,,,
279,637,,,
1088,198,,,
4401,397,,,
622,1647,,,
373,113,,,
3190,1043,,,
24,298,,,
4065,167,,,
3253,1392,,,
1949,1306,,,
2489,658,,,
2296,1517,,,
1743,967,,,
1741,1427,,,
2347,861,,,
3482,541,,,
17,562,,,
3148,1535,,,
1745,672,,,
2060,1138,,,
3075,1214,,,
3339,669,,,
2329,1586,,,
619,780,,,
3384,968,,,
1503,960,,,
4155,85,,,
316,1006,,,
1434,1847,,,
2774,1482,,,
1264,1136,,,
793,1777,,,
3019,1588,,,
739,786,,,
2256,809,,,
1910,1241,,,
2944,878,,,
799,1204,,,
3983,627,,,
1096,900,,,
1660,1757,,,
3198,1616,,,
4255,1718,,,
3069,42,,,
365,771,,,
2208,405,,,
2617,332,,,
4496,328,,,
3050,1277,,,
1421,1283,,,
3258,1287,,,
430,533,,,
1188,1540,,,
2062,96,,,
2800,265,,,
3947,1079,,,
1289,1767,,,
1413,247,,,
2151,861,,,
298,121,,,
2680,1283,,,
3021,1065,,,
1989,839,,,
381,672,,,
3402,954,,,
644,1494,,,
972,894,,,
1893,398,,,
142,1295,,,
35,1619,,,
2234,482,,,
3066,1272,,,
4452,1813,,,
1134,361,,,
3970,170,,,
3051,1404,,,
1385,433,,,
1646,1739,,,
2247,1601,,,
432,89,,,
4249,1031,,,
4125,1293,,,
299,1984,,,
3137,1488,,,
3513,809,,,
1891,691,,,
1836,1115,,,
2805,1466,,,
3070,181,,,
3000,1388,,,
3370,1859,,,
2012,209,,,
4270,1613,,,
3109,221,,,
531,109,,,
4410,1743,,,
1290,1025,,,
2186,740,,,
1760,1477,,,
3680,1181,,,
2492,316,,,
4444,1843,,,
3267,1553,,,
355,404,,,
367,775,,,
2896,102,,,
3016,633,,,
4096,846,,,
1749,61,,,
1698,364,,,
4400,1773,,,
27,1340,,,
3865,1787,,,
1055,133,,,
3406,494,,,
3257,831,,,
8,264,,,
2423,1631,,,
84,463,,,
2549,1992,,,
2112,1670,,,
3824,1608,,,
3106,112,,,
220,3,,,
860,1183,,,
3816,1321,,,
2639,722,,,
130,376,,,
2794,1297,,,
3459,497,,,
3285,1283,,,
2910,1879,,,
2711,1099,,,
4327,80,,,
326,848,,,
3336,713,,,
2710,299,,,
4487,260,,,
3329,965,,,
4167,1556,,,
1116,541,,,
1374,195,,,
1694,256,,,
1419,1389,,,
2428,559,,,
1524,112,,,
353,848,,,
2114,832,,,
2015,413,,,
152,395,,,
513,1763,,,
3349,1092,,,
2005,1081,,,
537,991,,,
881,255,,,
311,1768,,,
3603,1268,,,
3937,87,,,
844,1989,,,
2065,1385,,,
3202,1581,,,
2031,1113,,,
2851,265,,,
658,1598,,,
762,1239,,,
2526,1681,,,
1232,1647,,,
414,1004,,,
1291,1473,,,
3337,1596,,,
912,1555,,,
1120,1051,,,
1211,875,,,
1814,886,,,
1323,21,,,
3449,79,,,
1011,1587,,,
2261,623,,,
16,1210,,,
1103,1925,,,
2412,541,,,
2767,561,,,
2499,721,,,
1143,1836,,,
1221,1491,,,
2191,1021,,,
1310,598,,,
1432,1724,,,
2409,1161,,,
2012,153,,,
187,1138,,,
1247,163,,,
1941,941,,,
1103,224,,,
467,932,,,
126,941,,,
228,842,,,
809,1170,,,
1599,1114,,,
1085,1197,,,
3754,1328,,,
4415,1988,,,
1436,1947,,,
4568,427,,,
1351,1084,,,
2220,1906,,,
1977,145,,,
2792,1327,,,
514,1666,,,
4096,445,,,
804,651,,,
1957,722,,,
2815,1293,,,
1931,1021,,,
1357,543,,,
2707,248,,,
3192,1970,,,
977,1807,,,
4065,1831,,,
3446,834,,,
1541,1555,,,
2354,1002,,,
4357,860,,,
2305,324,,,
3421,1417,,,
4095,514,,,
3152,1746,,,
2398,219,,,
469,1616,,,
4507,1344,,,
3811,5,,,
3845,210,,,
3044,475,,,
1808,8,,,
3153,1644,,,
579,1568,,,
2307,936,,,
29,324,,,
1587,576,,,
2,483,,,
3900,337,,,
333,790,,,
450,1855,,,
3289,538,,,
2063,934,,,
1992,290,,,
3160,280,,,
459,556,,,
1080,1934,,,
4069,1554,,,
1574,899,,,
1023,505,,,
2804,1626,,,
3548,1988,,,
3941,1339,,,
1374,1227,,,
3534,1883,,,
577,1291,,,
4109,885,,,
1659,654,,,
3601,832,,,
1568,1674,,,
1221,434,,,
2445,208,,,
2694,1716,,,
3948,939,,,
3778,1697,,,
3815,1688,,,
1639,1668,,,
4562,993,,,
1529,572,,,
2522,1337,,,
1629,899,,,
4214,1733,,,
1310,603,,,
537,213,,,
2343,947,,,
3625,730,,,
1393,1999,,,
1342,1,,,
1390,898,,,
1560,1807,,,
1347,670,,,
4446,1253,,,
1871,794,,,
1650,1661,,,
4379,447,,,
693,1736,,,
1651,573,,,
4195,335,,,
2729,1852,,,
1481,895,,,
1370,381,,,
1824,556,,,
2834,209,,,
234,898,,,
3227,1584,,,
1212,1122,,,
4071,753,,,
229,1821,,,
2443,677,,,
355,807,,,
804,864,,,
2331,400,,,
2510,1336,,,
624,401,,,
1440,1839,,,
2613,94,,,
2838,1317,,,
1345,1117,,,
1556,597,,,
1298,1904,,,
2110,1835,,,
3101,222,,,
3253,1398,,,
3714,540,,,
220,961,,,
4382,457,,,
1849,1662,,,
1901,1311,,,
2923,66,,,
290,591,,,
2344,1953,,,
3481,267,,,
1310,1761,,,
1586,1790,,,
1649,673,,,
3851,96,,,
2334,1697,,,
947,776,,,
2956,541,,,
1650,940,,,
2868,1926,,,
1738,629,,,
4381,540,,,
3747,1738,,,
4265,622,,,
3063,1235,,,
668,927,,,
181,929,,,
2855,48,,,
2032,1285,,,
270,1400,,,
2247,1760,,,
2854,922,,,
4045,284,,,
3031,1441,,,
2898,1649,,,
496,1153,,,
4267,1709,,,
1553,566,,,
2897,244,,,
4001,738,,,
1083,116,,,
1887,799,,,
1525,1859,,,
1602,1948,,,
117,1039,,,
47,1261,,,
4043,1535,,,
37,1147,,,
3534,1441,,,
587,1065,,,
3655,369,,,
2545,1915,,,
4219,194,,,
2499,1235,,,
3303,1141,,,
3828,808,,,
2391,1681,,,
3912,536,,,
2936,1403,,,
1410,1737,,,
821,1749,,,
2255,1021,,,
2093,1820,,,
3076,766,,,
3194,1172,,,
3045,1108,,,
346,1581,,,
3195,1961,,,
1144,53,,,
1169,741,,,
3842,1225,,,
1448,1651,,,
2792,1818,,,
1092,189,,,
3095,507,,,
2216,237,,,
866,1155,,,
927,1085,,,
520,1882,,,
3086,1297,,,
2978,1375,,,
3443,714,,,
1492,1337,,,
2544,222,,,
601,1051,,,
1198,373,,,
3546,1771,,,
3423,1756,,,
3738,1580,,,
3530,1220,,,
4256,773,,,
219,1074,,,
2225,1143,,,
414,27,,,
2626,542,,,
2535,367,,,
4059,38,,,
296,1975,,,
2083,716,,,
1680,1818,,,
3559,507,,,
2236,1430,,,
1430,950,,,
2424,1659,,,
2725,1082,,,
1666,37,,,
1307,1289,,,
196,1645,,,
3608,1157,,,
2685,1534,,,
2270,835,,,
1886,1563,,,
1176,716,,,
3422,706,,,
563,636,,,
2474,137,,,
1850,729,,,
2502,1860,,,
492,110,,,
1742,1534,,,
4013,1164,,,
597,471,,,
2895,1865,,,
1252,1813,,,
2235,995,,,
1594,757,,,
1004,1296,,,
544,1840,,,
2811,881,,,
3449,1846,,,
4475,591,,,
2075,1680,,,
253,45,,,
3063,313,,,
2019,1466,,,
654,1133,,,
1563,188,,,
1371,1641,,,
3048,1712,,,
1370,1971,,,
3370,1969,,,
2312,397,,,
3726,713,,,
2363,571,,,
3674,890,,,
3888,960,,,
517,1814,,,
3647,1854,,,
3676,1757,,,
3198,1771,,,
2436,1318,,,
2363,729,,,
1370,154,,,
4246,1699,,,
3469,682,,,
1952,1015,,,
310,998,,,
3914,1610,,,
250,1845,,,
3860,933,,,
4397,634,,,
665,970,,,
333,1634,,,
580,748,,,
307,1098,,,
915,1018,,,
1134,401,,,
2468,1982,,,
2432,1295,,,
4393,423,,,
77,1511,,,
3119,1790,,,
3286,121,,,
2494,52,,,
1080,1665,,,
879,1,,,
943,951,,,
4272,85,,,
4046,774,,,
2578,1166,,,
165,1316,,,
214,133,,,
2344,659,,,
2148,1955,,,
583,1315,,,
458,797,,,
517,1671,,,
3685,593,,,
1422,556,,,
1613,981,,,
598,1681,,,
2461,1089,,,
1451,266,,,
258,188,,,
2375,1815,,,
1744,1696,,,
136,1081,,,
3474,1952,,,
2425,1364,,,
474,1578,,,
2222,291,,,
718,106,,,
1091,582,,,
615,1199,,,
494,1810,,,
3845,1029,,,
336,790,,,
2302,1309,,,
1735,1967,,,
629,970,,,
245,260,,,
2919,747,,,
3107,1441,,,
78,585,,,
1820,1117,,,
739,1168,,,
3057,164,,,
4380,967,,,
4308,177,,,
3822,1548,,,
2654,1963,,,
326,585,,,
3246,1424,,,
3483,853,,,
129,698,,,
3612,1166,,,
3731,1734,,,
3000,1620,,,
971,175,,,
2242,109,,,
973,425,,,
2221,1949,,,
4382,195,,,
1912,273,,,
2898,1603,,,
603,1532,,,
2786,242,,,
3381,1542,,,
176,655,,,
2945,1848,,,
1010,662,,,
2229,1988,,,
1103,1732,,,
3840,1081,,,
3977,569,,,
434,232,,,
1309,620,,,
545,1203,,,
2875,587,,,
1932,369,,,
4528,1751,,,
3257,286,,,
963,1013,,,
878,878,,,
2809,1610,,,
1024,1599,,,
985,1028,,,
664,1993,,,
3644,465,,,
1461,19,,,
3950,100,,,
807,222,,,
2147,1901,,,
1743,412,,,
3101,1980,,,
1617,791,,,
2208,517,,,
938,746,,,
299,1995,,,
3295,1557,,,
881,257,,,
3538,1679,,,
2731,949,,,
87,786,,,
2137,81,,,
1566,1578,,,
2664,397,,,
2917,499,,,
1807,672,,,
1019,206,,,
302,543,,,
4167,552,,,
1678,594,,,
4188,243,,,
623,1936,,,
1567,1551,,,
1221,1203,,,
57,1717,,,
3680,363,,,
1216,1236,,,
2700,723,,,
267,211,,,
2568,896,,,
2691,1501,,,
1483,203,,,
2521,1939,,,
167,1573,,,
4341,1234,,,
3665,910,,,
289,523,,,
3594,1279,,,
1076,1012,,,
2664,465,,,
1931,726,,,
1969,1125,,,
3418,884,,,
326,1929,,,
831,1211,,,
125,563,,,
1992,1474,,,
623,1771,,,
825,670,,,
2255,1238,,,
494,545,,,
215,1868,,,
4236,1666,,,
958,1038,,,
1381,1911,,,
3788,1784,,,
927,1515,,,
1138,969,,,
1549,1293,,,
4331,892,,,
4368,1370,,,
3753,1217,,,
2566,218,,,
644,1749,,,
2813,1613,,,
2154,1999,,,
1258,978,,,
2985,1732,,,
2220,744,,,
1608,501,,,
2498,1158,,,
2774,1519,,,
368,1408,,,
1246,1937,,,
3398,1721,,,
3576,1359,,,
2186,125,,,
1457,400,,,
4019,1718,,,
2037,333,,,
4467,650,,,
3636,819,,,
3302,1443,,,
3668,1453,,,
2335,1817,,,
524,1459,,,
696,697,,,
314,1590,,,
2804,202,,,
587,1596,,,
1434,1933,,,
1138,175,,,
3928,1238,,,
1244,1985,,,
2274,133,,,
1585,1336,,,
161,633,,,
3574,221,,,
4133,291,,,
3948,1828,,,
4174,1812,,,
4334,28,,,
1959,823,,,
3233,174,,,
3821,308,,,
3848,923,,,
4258,95,,,
559,193,,,
97,156,,,
4137,7,,,
25,1092,,,
4283,1815,,,
1130,779,,,
2109,535,,,
451,760,,,
4222,263,,,
1871,779,,,
3007,817,,,
698,616,,,
1836,1924,,,
1602,375,,,
814,866,,,
2981,1730,,,
3811,1671,,,
1496,1314,,,
459,769,,,
1512,785,,,
2088,649,,,
3626,334,,,
3232,1020,,,
703,1566,,,
3249,1086,,,
1375,1065,,,
135,987,,,
690,1539,,,
3743,278,,,
1266,1872,,,
2729,1182,,,
982,1211,,,
1177,1939,,,
3199,93,,,
3365,544,,,
486,172,,,
3510,853,,,
3550,1302,,,
925,1459,,,
733,935,,,
166,1902,,,
2272,424,,,
13,1623,,,
2007,1956,,,
226,417,,,
1514,788,,,
4005,1756,,,
3280,1249,,,
4055,230,,,
1814,1824,,,
3456,27,,,
173,259,,,
4434,981,,,
3501,1157,,,
1917,38,,,
1734,1258,,,
1833,564,,,
2906,238,,,
369,941,,,
3281,44,,,
3280,627,,,
3392,760,,,
4137,977,,,
3592,150,,,
72,71,,,
2855,441,,,
2971,849,,,
166,197,,,
4413,938,,,
222,757,,,
309,1392,,,
2850,214,,,
408,512,,,
447,891,,,
1829,1342,,,
361,282,,,
3490,833,,,
1567,304,,,
3025,1678,,,
402,574,,,
4236,608,,,
299,146,,,
2948,944,,,
3110,491,,,
3616,330,,,
2474,1194,,,
2614,278,,,
652,1824,,,
2415,542,,,
566,966,,,
1063,1436,,,
2191,1046,,,
1771,1065,,,
3504,1198,,,
552,489,,,
3292,18,,,
404,200,,,
3118,1818,,,
107,1628,,,
1510,890,,,
354,1841,,,
3692,1648,,,
3346,916,,,
773,1075,,,
986,1869,,,
4234,360,,,
919,89,,,
2604,1257,,,
4501,661,,,
1765,1523,,,
3464,1968,,,
4138,469,,,
4377,1657,,,
2210,1265,,,
120,718,,,
1988,376,,,
1123,1020,,,
785,1607,,,
3774,387,,,
3711,1049,,,
2341,243,,,
784,1956,,,
997,817,,,
4011,1500,,,
3652,1714,,,
3681,1300,,,
2792,138,,,
3115,218,,,
195,760,,,
340,1920,,,
2341,130,,,
1579,741,,,
4141,1034,,,
2843,1331,,,
1669,1958,,,
882,1241,,,
2788,830,,,
3739,877,,,
2973,112,,,
1109,1175,,,
1487,1675,,,
2703,329,,,
439,1767,,,
4516,526,,,
2078,1232,,,
3302,565,,,
300,267,,,
1659,1061,,,
493,1993,,,
1786,13,,,
3560,1954,,,
4158,507,,,
2442,481,,,
3601,1261,,,
3708,1283,,,
3020,954,,,
3318,1674,,,
3959,542,,,
3080,998,,,
1706,125,,,
2726,445,,,
629,478,,,
2646,855,,,
2083,341,,,
2170,458,,,
4142,634,,,
2386,361,,,
1693,98,,,
1146,269,,,
4164,1376,,,
8,1445,,,
4346,624,,,
877,1813,,,
1432,1228,,,
475,1638,,,
3843,1227,,,
375,1040,,,
216,354,,,
1740,1088,,,
4132,113,,,
4527,1912,,,
746,1141,,,
17,1784,,,
970,734,,,
25,1336,,,
2089,846,,,
1202,294,,,
46,647,,,
4217,1226,,,
1276,1943,,,
2007,1357,,,
2156,1146,,,
812,660,,,
3397,1028,,,
80,1563,,,
206,517,,,
3892,1279,,,
2915,19,,,
4102,1168,,,
4364,441,,,
4485,1946,,,
2965,1549,,,
954,765,,,
3360,101,,,
3343,1172,,,
707,1466,,,
154,1999,,,
4183,511,,,
3323,1861,,,
2187,344,,,
2620,1722,,,
2230,416,,,
402,916,,,
2354,1316,,,
1873,1796,,,
2423,1447,,,
3344,730,,,
628,488,,,
3642,172,,,
1185,800,,,
1049,1478,,,
1416,1720,,,
3911,182,,,
3723,1598,,,
1109,517,,,
3619,1845,,,
877,1833,,,
156,974,,,
2856,265,,,
2252,1829,,,
315,885,,,
1420,1627,,,
3200,1613,,,
162,264,,,
1510,1252,,,
4389,227,,,
2535,1327,,,
3458,739,,,
2983,1683,,,
2777,806,,,
1192,294,,,
763,1062,,,
2659,1460,,,
3213,685,,,
4537,1300,,,
4254,445,,,
3361,790,,,
2098,1258,,,
1822,317,,,
1610,819,,,
3773,207,,,
2302,151,,,
2955,234,,,
1595,918,,,
531,1536,,,
4464,1546,,,
357,1560,,,
1478,575,,,
1956,1779,,,
4539,77,,,
2466,1117,,,
3698,995,,,
3444,1063,,,
706,1640,,,
2547,1735,,,
2547,591,,,
2139,475,,,
1877,1724,,,
1884,57,,,
3700,1574,,,
1944,1767,,,
3168,1482,,,
310,689,,,
519,1146,,,
4295,1464,,,
2762,545,,,
3677,409,,,
2847,1047,,,
1868,702,,,
3924,1141,,,
2566,1172,,,
3714,745,,,
3291,470,,,
1812,1128,,,
878,374,,,
4434,906,,,
1827,369,,,
2138,981,,,
1507,1238,,,
134,1076,,,
109,589,,,
1329,319,,,
2395,77,,,
1392,12,,,
4086,1910,,,
4506,1061,,,
2868,0,,,
1317,1205,,,
1700,115,,,
2478,36,,,
3351,413,,,
657,1714,,,
2662,164,,,
582,211,,,
1339,471,,,
934,344,,,
3577,1475,,,
4126,1382,,,
3382,1288,,,
37,701,,,
4387,1182,,,
3430,179,,,
370,1985,,,
743,883,,,
165,1053,,,
3171,1382,,,
3583,1200,,,
2662,126,,,
4241,1826,,,
3739,945,,,
4211,796,,,
1342,1460,,,
2604,215,,,
1085,1568,,,
3099,1525,,,
3536,342,,,
3024,751,,,
1097,394,,,
1833,376,,,
2765,524,,,
2101,1426,,,
348,348,,,
2521,283,,,
2471,235,,,
2824,1717,,,
149,6,,,
1950,1761,,,
3350,858,,,
1624,723,,,
4420,1701,,,
2128,1417,,,
3162,1201,,,
3272,1,,,
190,235,,,
4388,1434,,,
1004,1988,,,
2159,1981,,,
2468,82,,,
4454,1686,,,
3282,974,,,
365,635,,,
1152,1979,,,
3392,1166,,,
2774,927,,,
1888,1045,,,
1537,1413,,,
1870,203,,,
643,1300,,,
2890,651,,,
1689,995,,,
185,1792,,,
4021,530,,,
139,1428,,,
3911,1153,,,
875,1635,,,
356,153,,,
2445,350,,,
4419,1221,,,
4162,698,,,
4331,1530,,,
3563,1484,,,
191,1790,,,
635,81,,,
3010,1583,,,
521,116,,,
4325,589,,,
1894,1871,,,
2002,1538,,,
2324,1851,,,
2673,1392,,,
590,1793,,,
1504,979,,,
4427,1252,,,
1249,1272,,,
2109,983,,,
2911,750,,,
2293,463,,,
729,988,,,
4261,24,,,
1750,1647,,,
1671,1744,,,
4162,419,,,
4369,862,,,
906,796,,,
2552,1649,,,
4122,1228,,,
2580,100,,,
1213,1773,,,
2936,1012,,,
198,536,,,
3840,1566,,,
2587,1988,,,
1865,818,,,
4415,884,,,
1114,1335,,,
384,803,,,
1677,1445,,,
2982,1083,,,
499,1433,,,
465,1187,,,
3718,1074,,,
4264,910,,,
3588,1355,,,
3751,1415,,,
3745,361,,,
2792,1866,,,
2802,414,,,
4,1856,,,
289,1947,,,
2691,982,,,
1594,1534,,,
2673,640,,,
4061,901,,,
3219,915,,,
500,754,,,
1845,84,,,
3292,403,,,
3794,1034,,,
1753,76,,,
1822,1312,,,
3263,1205,,,
570,219,,,
2257,1153,,,
1516,718,,,
2124,60,,,
3957,876,,,
2355,1744,,,
709,267,,,
2988,1540,,,
781,859,,,
3645,505,,,
1878,330,,,
1256,1766,,,
2650,1418,,,
3663,1226,,,
3487,1025,,,
540,291,,,
2308,1994,,,
4263,1953,,,
1310,1698,,,
2218,351,,,
2030,1390,,,
3494,986,,,
2531,259,,,
2869,190,,,
630,1552,,,
3721,628,,,
4424,1905,,,
1358,1301,,,
3771,1070,,,
3034,69,,,
4156,369,,,
3976,1632,,,
1702,1216,,,
504,1552,,,
3244,1836,,,
573,141,,,
2184,1339,,,
3280,148,,,
247,643,,,
671,615,,,
4132,475,,,
2138,793,,,
721,372,,,
3169,1331,,,
2571,1471,,,
215,356,,,
504,1936,,,
515,160,,,
1300,1899,,,
2746,934,,,
3458,1579,,,
4284,1029,,,
1696,1306,,,
2768,1342,,,
3578,1626,,,
1060,716,,,
3742,474,,,
4364,962,,,
2092,346,,,
3975,189,,,
4006,449,,,
4014,590,,,
3208,34,,,
2755,1063,,,
2186,1968,,,
1,480,,,
1124,1268,,,
1882,1010,,,
2496,1947,,,
3951,1741,,,
1018,894,,,
2374,1984,,,
2890,601,,,
960,654,,,
1621,441,,,
3789,339,,,
2286,572,,,
54,1219,,,
1071,722,,,
4460,491,,,
1370,1034,,,
3507,1419,,,
2986,826,,,
3620,54,,,
2867,1043,,,
1516,1999,,,
1868,1164,,,
3157,1399,,,
4015,894,,,
3036,435,,,
3258,1852,,,
1499,861,,,
3810,1488,,,
3102,806,,,
2112,896,,,
2860,1879,,,
2168,207,,,
116,809,,,
1965,729,,,
2558,235,,,
4279,1194,,,
2070,651,,,
3765,1998,,,
3030,757,,,
3003,770,,,
2761,1666,,,
1986,1912,,,
3349,1325,,,
2503,304,,,
1421,1931,,,
1520,80,,,
411,1687,,,
2197,1709,,,
3674,1005,,,
282,161,,,
2156,407,,,
2180,1529,,,
4151,643,,,
3336,633,,,
3003,1109,,,
4230,1217,,,
1685,333,,,
93,1438,,,
570,1912,,,
3930,182,,,
3230,750,,,
1378,1811,,,
3743,1264,,,
523,1529,,,
2286,799,,,
2013,481,,,
4290,587,,,
4531,617,,,
2777,1985,,,
1230,1987,,,
4357,1218,,,
3781,230,,,
526,1244,,,
2962,1470,,,
4342,1679,,,
1957,864,,,
2276,1678,,,
2235,1365,,,
1885,10,,,
206,1618,,,
1102,1441,,,
3910,679,,,
2013,1583,,,
2666,1829,,,
2606,1227,,,
2267,1174,,,
1482,1205,,,
2351,649,,,
509,178,,,
1307,522,,,
2177,247,,,
4493,177,,,
62,297,,,
2529,1067,,,
3559,771,,,
4324,1707,,,
4405,694,,,
3231,1192,,,
392,537,,,
4523,1339,,,
