id,n_numbers,range,std,count_small,count_large,count_duplicates,count_even,count_odd,count_div_2,count_div_3,count_div_5,count_div_7,count_primes,distance_simple,distance_max,distance_avg,easy_pairs,log_target,expr_depth,count_add,count_sub,count_mul,count_div,noncomm_ops,numbers,target,solution
1669,4,35,15.459624833740307,0,1,0,2,2,2,0,0,0,2,138,36,22.5,1,1.2041199826559248,3,2,1,0,0,1,"[17, 52, 38, 47]",16,((38 - (17 + 52)) + 47)
1670,4,62,29.314387821227538,1,2,0,2,2,2,2,0,1,1,90,8,33.0,1,1.8692317197309762,3,1,1,0,1,2,"[4, 63, 66, 31]",74,(66 + ((63 - 31) / 4))
1671,3,19,10.214368964029708,0,0,0,1,2,1,2,0,1,1,35,27,34.333333333333336,0,1.8388490907372552,2,0,1,1,0,1,"[23, 42, 39]",69,(23 * (42 - 39))
1672,3,32,17.009801096230767,0,3,0,3,0,3,1,1,0,0,116,6,25.33333333333333,0,1.9822712330395684,2,1,1,0,0,1,"[64, 58, 90]",96,((64 - 58) + 90)
1673,3,44,22.60530911091463,0,2,0,2,1,2,1,1,0,1,122,31,12.0,0,1.6334684555795866,2,1,1,0,0,1,"[74, 61, 30]",43,((74 - 61) + 30)
1674,4,43,19.36276495407272,2,0,0,1,3,1,1,1,1,3,7,25,50.75,1,1.845098040014257,3,0,2,1,0,2,"[23, 7, 45, 2]",70,((23 * (7 - 2)) - 45)
1675,3,58,30.105370506494904,1,1,0,1,2,1,1,0,0,2,92,43,18.666666666666664,0,1.255272505103306,2,1,1,0,0,1,"[46, 3, 61]",18,((3 - 46) + 61)
1676,4,45,23.790754506740637,0,2,0,2,2,2,0,0,0,2,47,35,58.0,0,1.968482948553935,3,1,1,1,0,1,"[58, 53, 13, 16]",93,(13 + ((58 - 53) * 16))
1677,4,91,44.642095231593544,2,2,0,3,1,3,1,1,0,0,112,34,17.75,2,1.7853298350107671,2,0,2,1,0,2,"[4, 66, 8, 95]",61,((4 * 8) - (66 - 95))
1678,3,49,26.28687885618983,1,1,0,2,1,2,1,0,0,1,19,3,27.0,1,1.6989700043360187,2,0,1,0,1,2,"[53, 12, 4]",50,(53 - (12 / 4))
1679,4,66,30.43572462310259,1,1,0,4,0,4,2,0,0,0,34,10,54.5,3,1.9242792860618816,3,2,0,0,1,1,"[12, 8, 24, 74]",84,((8 + (24 / 12)) + 74)
1680,3,60,30.550504633038933,0,1,0,0,3,0,2,0,0,1,148,74,40.666666666666664,0,1.1139433523068367,2,1,1,0,0,1,"[27, 47, 87]",13,(87 - (27 + 47))
1681,4,44,19.070046320517072,0,3,0,4,0,4,1,1,1,0,159,1,28.5,0,1.9590413923210936,3,1,1,0,1,2,"[46, 58, 56, 90]",91,(46 + (90 / (58 - 56)))
1682,4,57,28.483913588784343,0,2,0,2,2,2,0,1,1,1,151,3,29.0,0,1.9493900066449128,3,1,1,0,1,2,"[92, 37, 35, 76]",89,(92 - ((35 + 76) / 37))
1683,4,56,24.45914961727002,1,1,0,1,3,1,3,0,2,1,129,47,20.25,3,1.2041199826559248,3,0,0,2,1,1,"[27, 7, 48, 63]",16,((48 / (27 * 7)) * 63)
1684,4,67,29.65355515504563,0,2,0,2,2,2,2,0,1,1,170,49,11.0,1,1.6232492903979006,3,2,1,0,0,1,"[24, 61, 91, 36]",42,((91 - (24 + 61)) + 36)
1685,4,90,40.75127809856602,1,3,0,2,2,2,2,0,0,1,164,5,25.0,1,1.9444826721501687,3,2,1,0,0,1,"[93, 74, 82, 3]",88,((93 + (74 - 82)) + 3)
1686,4,45,23.302360395462088,1,0,0,2,2,2,3,2,0,1,43,15,36.5,2,1.7993405494535817,3,1,1,1,0,1,"[3, 48, 10, 45]",63,((48 - (3 * 10)) + 45)
1687,4,77,34.48067091381296,1,2,0,1,3,1,2,0,0,2,91,15,28.25,1,1.8325089127062364,3,2,0,0,1,1,"[19, 83, 6, 51]",68,(51 + ((19 + 83) / 6))
1688,4,37,18.01850900231944,1,0,0,2,2,2,1,0,0,1,18,36,57.0,2,1.9138138523837167,2,2,1,0,0,1,"[34, 11, 46, 9]",82,((34 + 11) + (46 - 9))
1689,4,62,27.294688127912362,1,1,0,4,0,4,1,1,0,0,128,58,24.5,1,1.0,3,2,1,0,0,1,"[68, 20, 44, 6]",10,((68 - (20 + 44)) + 6)
1690,3,36,18.036999011291577,1,0,0,3,0,3,1,1,0,0,8,20,37.33333333333333,2,1.7781512503836436,2,1,1,0,0,1,"[24, 40, 4]",60,((24 + 40) - 4)
1691,3,29,14.843629385474879,1,0,0,1,2,1,2,0,1,1,14,20,32.66666666666667,0,1.7481880270062005,2,1,1,0,0,1,"[36, 27, 7]",56,((36 + 27) - 7)
1692,4,27,12.816005617976296,0,2,1,3,1,3,0,0,0,1,165,21,2.25,1,1.7160033436347992,3,1,1,1,0,1,"[46, 73, 52, 46]",52,((73 * (46 - 46)) + 52)
1693,4,74,35.416568627315286,0,2,0,0,4,0,2,1,0,2,208,59,29.5,0,1.4771212547196624,3,2,1,0,0,1,"[15, 87, 89, 47]",30,((87 - (15 + 89)) + 47)
1694,4,66,31.096623610932426,0,3,0,2,2,2,0,0,1,1,176,27,6.5,1,1.6989700043360187,3,2,1,0,0,1,"[77, 76, 11, 62]",50,((76 - (77 + 11)) + 62)
1695,3,44,22.368132093076824,1,0,0,1,2,1,0,1,1,1,10,29,48.66666666666667,0,1.8920946026904804,2,1,1,0,0,1,"[49, 5, 34]",78,((49 - 5) + 34)
1696,4,52,21.31509637166422,0,3,0,0,4,0,0,2,1,1,159,26,1.5,2,1.7075701760979363,2,1,1,0,1,2,"[53, 55, 25, 77]",51,((25 + 77) / (55 - 53))
1697,4,65,30.298514815086232,0,3,0,2,2,2,0,0,1,1,234,45,24.0,2,1.662757831681574,2,1,2,0,0,2,"[74, 26, 89, 91]",46,((74 - 26) + (89 - 91))
1698,3,14,7.371114795831994,0,0,0,1,2,1,2,1,2,0,0,45,53.33333333333333,0,1.9030899869919435,2,2,0,0,0,0,"[35, 24, 21]",80,((35 + 24) + 21)
1699,3,13,6.658328118479393,0,0,0,2,1,2,2,1,0,0,72,9,3.3333333333333357,0,1.4913616938342726,2,1,1,0,0,1,"[40, 36, 27]",31,((40 - 36) + 27)
1700,4,50,21.313141485947114,0,2,0,1,3,1,3,2,1,0,114,10,35.25,2,1.9294189257142929,2,2,1,0,0,1,"[25, 75, 42, 57]",85,((25 + 75) + (42 - 57))
1701,4,94,39.55902762539376,1,1,0,1,3,1,2,2,0,0,68,4,51.25,3,1.9590413923210936,3,2,1,0,0,1,"[33, 1, 30, 95]",91,((30 - (33 + 1)) + 95)
1702,3,61,32.929217016706204,0,2,0,2,1,2,2,1,0,0,180,52,28.66666666666667,0,1.6720978579357175,2,1,1,0,0,1,"[90, 99, 38]",47,((99 - 90) + 38)
1703,4,78,32.218007387174026,1,2,0,2,2,2,3,0,0,1,103,0,35.0,3,1.9084850188786497,3,1,1,1,0,1,"[52, 81, 48, 3]",81,((52 - (48 + 3)) * 81)
1704,4,94,39.24601890638081,1,3,0,3,1,3,0,0,1,1,195,70,27.75,1,1.4471580313422192,3,1,1,0,1,2,"[53, 98, 4, 68]",28,(98 - (53 + (68 / 4)))
1705,3,65,32.60368077380221,0,1,0,2,1,2,1,0,0,1,128,64,30.0,0,1.2787536009528289,2,1,1,0,0,1,"[83, 46, 18]",19,(83 - (46 + 18))
1706,4,77,32.357379374726875,1,2,0,2,2,2,3,2,0,1,102,9,43.5,1,1.9637878273455553,3,2,1,0,0,1,"[6, 45, 60, 83]",92,((60 - (6 + 45)) + 83)
1707,3,88,45.34681172181054,1,2,0,2,1,2,1,2,0,1,130,63,25.333333333333336,1,1.4313637641589874,2,1,1,0,0,1,"[90, 65, 2]",27,((90 - 65) + 2)
1708,4,21,9.695359714832659,0,0,0,2,2,2,1,1,0,1,117,25,18.0,0,1.1760912590556813,3,0,2,1,0,2,"[34, 40, 19, 39]",15,(34 - ((40 - 39) * 19))
1709,3,43,21.517434791350013,0,1,0,1,2,1,1,0,0,2,84,42,20.0,0,1.0791812460476249,2,1,1,0,0,1,"[31, 11, 54]",12,(54 - (31 + 11))
1710,3,36,18.230011885167087,0,2,0,2,1,2,2,0,1,1,168,59,39.33333333333333,0,1.3979400086720377,2,1,1,0,0,1,"[84, 48, 61]",25,((48 - 84) + 61)
1711,3,60,30.44667469527666,0,1,0,2,1,2,0,1,2,0,28,21,54.0,0,1.9777236052888478,2,1,1,0,0,1,"[14, 74, 35]",95,((74 - 14) + 35)
1712,4,27,12.553220038433698,2,0,0,1,3,1,2,0,1,2,13,13,31.25,2,1.662757831681574,3,0,2,1,0,2,"[33, 6, 13, 7]",46,(33 - ((6 - 7) * 13))
1713,4,58,28.786570943178813,0,2,0,2,2,2,1,1,0,1,135,51,21.0,1,1.2304489213782739,3,1,1,1,0,1,"[68, 10, 17, 57]",17,((68 - (10 + 57)) * 17)
1714,3,44,22.18858565419016,1,0,0,2,1,2,0,0,0,2,42,21,2.666666666666668,1,1.3979400086720377,2,1,1,0,0,1,"[19, 2, 46]",25,(46 - (19 + 2))
1715,4,37,16.39867880857073,0,4,0,3,1,3,1,0,1,1,239,27,13.25,1,1.792391689498254,3,1,0,1,1,1,"[76, 89, 52, 84]",62,((84 + (89 * 52)) / 76)
1716,3,51,27.024680078279065,0,1,0,2,1,2,0,2,0,1,40,10,20.666666666666668,2,1.7075701760979363,2,1,1,0,0,1,"[10, 20, 61]",51,((10 - 20) + 61)
1717,4,41,21.05548226313834,0,2,0,2,2,2,2,0,1,1,125,27,5.0,0,1.5440680443502757,3,1,1,0,1,2,"[21, 23, 62, 54]",35,(62 + (54 / (21 - 23)))
1718,3,20,10.066445913694334,0,3,0,3,0,3,1,2,1,0,164,12,2.6666666666666714,1,1.8920946026904804,2,1,1,0,0,1,"[82, 90, 70]",78,((90 - 82) + 70)
1719,4,83,43.85107372307623,1,2,0,1,3,1,1,1,0,2,159,63,23.25,0,1.3424226808222062,2,1,1,1,0,1,"[2, 81, 85, 13]",22,((2 * 13) + (81 - 85))
1720,4,22,10.372238588334406,0,4,0,1,3,1,2,1,1,1,232,42,33.25,0,1.5185139398778875,2,1,2,0,0,2,"[63, 74, 75, 53]",33,((74 - 63) + (75 - 53))
1721,3,11,5.686240703077327,0,3,0,1,2,1,1,1,1,0,203,57,52.33333333333333,0,1.3617278360175928,2,0,1,0,1,2,"[80, 69, 77]",23,(69 / (80 - 77))
1722,4,50,23.485811319461234,0,3,0,3,1,3,2,0,1,0,196,23,7.75,0,1.7403626894942439,3,1,1,0,1,2,"[28, 76, 78, 69]",55,((28 / (76 - 78)) + 69)
1723,4,91,41.15418164253381,1,3,0,2,2,2,1,0,0,1,204,29,1.5,1,1.845098040014257,3,0,1,1,1,2,"[79, 99, 8, 88]",70,(79 - (99 * (8 / 88)))
1724,4,79,41.352146256270665,2,2,0,2,2,2,3,0,0,1,100,22,20.0,2,1.7781512503836436,3,1,1,1,0,1,"[82, 3, 6, 69]",60,((82 - (3 + 69)) * 6)
1725,3,46,23.0,1,1,0,2,1,2,1,0,0,1,70,35,12.0,0,1.2304489213782739,2,1,1,0,0,1,"[6, 52, 29]",17,(52 - (6 + 29))
1726,3,62,34.961884007206095,2,1,0,2,1,2,0,1,0,2,14,7,33.33333333333333,1,1.7558748556724915,2,1,1,0,0,1,"[5, 2, 64]",57,(64 - (5 + 2))
1727,4,87,41.689327171351664,2,1,0,2,2,2,3,2,0,1,21,1,63.0,3,1.9590413923210936,2,1,1,0,1,2,"[90, 4, 15, 3]",91,((90 - 4) + (15 / 3))
1728,4,61,25.785978101803053,0,2,0,3,1,3,2,2,1,0,192,46,14.25,1,1.6532125137753437,2,2,1,0,0,1,"[91, 50, 66, 30]",45,((91 + 50) - (66 + 30))
1729,3,56,28.09507667427397,0,2,0,0,3,0,0,1,0,2,106,24,5.333333333333336,0,1.7853298350107671,2,1,1,0,0,1,"[85, 53, 29]",61,((85 - 53) + 29)
1730,3,51,28.884828774519907,0,1,0,1,2,1,0,0,0,2,22,2,35.33333333333333,0,1.806179973983887,2,1,1,0,0,1,"[11, 62, 13]",64,((62 - 11) + 13)
1731,3,56,31.50132272355136,0,2,0,2,1,2,1,1,0,1,172,59,39.33333333333333,0,1.4313637641589874,2,1,1,0,0,1,"[30, 86, 83]",27,((30 - 86) + 83)
1732,3,74,41.10150037812894,0,1,0,0,3,0,2,1,1,1,72,36,11.333333333333336,1,1.7242758696007892,2,1,1,0,0,1,"[15, 89, 21]",53,(89 - (15 + 21))
1733,3,26,13.796134724383252,1,0,0,1,2,1,0,1,0,2,37,6,4.333333333333332,0,1.3979400086720377,2,0,1,1,0,1,"[31, 26, 5]",25,((31 - 26) * 5)
1734,4,82,37.11693234450642,1,3,0,2,2,2,2,1,1,1,176,39,9.5,1,1.662757831681574,3,2,1,0,0,1,"[3, 56, 85, 78]",46,((56 - (3 + 85)) + 78)
1735,3,53,26.539279065817393,1,1,0,1,2,1,2,0,1,1,1,31,58.33333333333333,2,1.9395192526186185,2,0,1,1,0,1,"[3, 56, 27]",87,(3 * (56 - 27))
1736,4,54,24.83780720326709,0,3,0,3,1,3,1,0,1,0,281,56,38.75,1,1.6232492903979006,3,1,1,0,1,2,"[98, 88, 44, 93]",42,(44 - ((98 + 88) / 93))
1737,4,50,21.213203435596427,0,3,1,2,2,2,1,0,1,0,154,3,17.0,1,1.8692317197309762,2,2,1,0,0,1,"[77, 62, 62, 27]",74,((62 - 77) + (62 + 27))
1738,4,93,38.66415221709467,1,3,0,1,3,1,1,0,1,1,128,11,30.25,3,1.919078092376074,2,2,1,0,0,1,"[94, 53, 1, 63]",83,((94 + 53) - (1 + 63))
1739,3,55,30.4138126514911,0,1,0,1,2,1,1,0,0,1,86,5,30.0,0,1.9444826721501687,2,1,1,0,0,1,"[43, 38, 93]",88,((38 - 43) + 93)
1740,4,25,10.53169818531972,1,0,1,1,3,1,2,2,1,1,19,56,70.75,2,1.9444826721501687,2,1,1,1,0,1,"[32, 15, 7, 15]",88,((15 - 32) + (7 * 15))
1741,4,88,41.2583324917525,2,1,0,1,3,1,1,0,1,2,93,55,3.75,0,1.5563025007672873,2,1,1,1,0,1,"[91, 3, 4, 31]",36,((3 - 91) + (4 * 31))
1742,4,21,9.486832980505138,0,0,0,2,2,2,0,1,0,2,1,46,58.0,0,1.8864907251724818,2,1,1,1,0,1,"[13, 22, 31, 10]",77,((13 * 10) - (22 + 31))
1743,4,55,26.348624252510795,2,1,0,3,1,3,3,2,0,1,58,35,4.25,4,1.3979400086720377,3,0,1,0,2,3,"[6, 12, 5, 60]",25,((6 / (12 / 60)) - 5)
1744,4,76,34.73230964582306,0,1,0,4,0,4,2,1,1,0,123,59,7.5,2,1.4913616938342726,3,0,2,0,1,3,"[26, 14, 90, 24]",31,((90 / (26 - 24)) - 14)
1745,4,51,24.295061226512683,0,2,0,3,1,3,0,1,0,0,102,1,32.25,1,1.8864907251724818,2,1,2,0,0,2,"[26, 52, 76, 25]",77,((52 - 26) + (76 - 25))
1746,4,40,18.39157415774952,0,1,0,1,3,1,3,0,1,1,29,33,60.25,0,1.9542425094393248,3,0,2,1,0,2,"[57, 17, 21, 24]",90,((21 * (24 - 17)) - 57)
1747,4,27,13.228756555322953,1,0,0,2,2,2,3,1,0,0,5,58,69.5,0,1.9590413923210936,2,1,1,1,0,1,"[32, 33, 6, 15]",91,((33 - 32) + (6 * 15))
1748,3,33,16.522711641858304,0,0,0,1,2,1,0,0,0,2,0,40,56.0,2,1.9242792860618816,2,2,0,0,0,0,"[44, 11, 29]",84,((44 + 11) + 29)
1749,3,45,23.028967265887832,0,1,0,2,1,2,2,1,0,0,72,14,39.333333333333336,0,1.9777236052888478,2,1,1,0,0,1,"[50, 81, 36]",95,((50 + 81) - 36)
1750,4,27,11.236102527122116,1,0,0,3,1,3,3,1,0,1,39,8,6.75,2,1.3424226808222062,2,0,2,1,0,2,"[3, 30, 16, 12]",22,((3 * 12) - (30 - 16))
1751,3,6,3.055050463303893,0,3,0,0,3,0,0,0,0,3,142,4,1.3333333333333286,1,1.8388490907372552,2,1,1,0,0,1,"[67, 73, 71]",69,((67 + 73) - 71)
1752,4,69,29.782545223670862,0,2,0,2,2,2,3,0,0,1,133,0,36.5,1,1.968482948553935,3,0,2,1,0,2,"[66, 43, 24, 93]",93,((43 - (66 - 24)) * 93)
1753,4,36,16.431676725154983,0,2,0,2,2,2,4,1,0,0,151,4,20.0,0,1.8864907251724818,3,1,0,1,1,1,"[48, 45, 54, 81]",77,((48 * (54 / 81)) + 45)
1754,4,44,18.547236990991408,1,0,1,0,4,0,3,0,0,2,22,47,65.0,6,1.9731278535996986,3,0,1,1,1,2,"[47, 33, 3, 33]",94,(47 * (3 - (33 / 33)))
1755,3,63,31.722757341273685,1,1,0,2,1,2,0,0,0,0,1,26,59.66666666666667,3,1.9542425094393248,2,1,0,1,0,0,"[1, 26, 64]",90,((1 * 26) + 64)
1756,4,41,19.05037182489273,0,1,0,3,1,3,1,1,2,0,160,45,16.75,2,1.4913616938342726,3,2,1,0,0,1,"[42, 38, 76, 35]",31,((76 - (42 + 38)) + 35)
1757,4,57,27.64507189355817,0,2,0,1,3,1,0,1,1,2,124,16,10.25,1,1.7403626894942439,3,0,2,1,0,2,"[29, 71, 65, 14]",55,((14 * (71 - 65)) - 29)
1758,3,74,38.59188170241681,1,2,0,0,3,0,2,0,2,1,140,70,39.333333333333336,2,1.041392685158225,2,1,1,0,0,1,"[81, 7, 63]",11,(81 - (7 + 63))
1759,3,16,8.717797887081348,0,3,0,3,0,3,1,1,0,0,152,30,20.0,0,1.662757831681574,2,1,1,0,0,1,"[60, 76, 62]",46,((60 - 76) + 62)
1760,4,35,18.300728582946274,0,4,0,1,3,1,2,2,2,0,261,47,29.25,0,1.6812412373755872,3,1,1,0,1,2,"[95, 60, 91, 63]",48,((60 / (91 - 95)) + 63)
1761,4,22,11.16542281629615,0,0,0,2,2,2,1,0,0,1,41,43,55.0,1,1.9395192526186185,3,0,2,1,0,2,"[44, 23, 39, 22]",87,((22 * (44 - 39)) - 23)
1762,3,32,16.0,0,2,0,0,3,0,1,1,1,0,162,48,32.0,1,1.5185139398778875,2,1,1,0,0,1,"[65, 49, 81]",33,((65 + 49) - 81)
1763,4,96,39.87480407475377,1,1,0,2,2,2,4,0,1,1,149,68,14.0,3,1.4913616938342726,3,0,2,0,1,3,"[3, 99, 42, 36]",31,((99 - (42 - 36)) / 3)
1764,3,45,23.028967265887832,1,0,0,2,1,2,1,2,0,1,0,41,60.66666666666667,1,1.9590413923210936,2,2,0,0,0,0,"[36, 50, 5]",91,((36 + 50) + 5)
1765,4,87,40.402145157569706,1,2,0,2,2,2,2,1,1,2,121,45,3.5,1,1.6532125137753437,3,0,2,1,0,2,"[3, 14, 59, 90]",45,((3 * (59 - 14)) - 90)
1766,3,85,48.507731342539614,1,1,0,1,2,1,1,0,0,1,40,20,36.0,1,1.8692317197309762,2,1,1,0,0,1,"[9, 11, 94]",74,(94 - (9 + 11))
1767,3,63,32.19213154380016,1,1,0,2,1,2,0,0,0,0,88,43,15.333333333333336,2,1.3222192947339193,2,1,1,0,0,1,"[44, 64, 1]",21,((64 - 44) + 1)
1768,3,11,6.082762530298219,0,3,0,1,2,1,1,2,0,0,128,1,8.0,1,1.8808135922807914,2,1,1,0,0,1,"[75, 65, 64]",76,((75 + 65) - 64)
1769,3,78,44.467216388406115,0,1,0,0,3,0,0,1,0,2,34,2,53.333333333333336,1,1.9867717342662448,2,1,1,0,0,1,"[17, 95, 19]",97,((95 - 17) + 19)
1770,4,46,20.24022397768035,0,3,0,2,2,2,2,0,0,1,241,77,47.5,0,1.2304489213782739,2,1,1,0,1,2,"[57, 48, 94, 59]",17,((94 + 59) / (57 - 48))
1771,3,39,19.857828011475306,0,1,0,1,2,1,0,0,0,2,68,13,34.666666666666664,1,1.9344984512435677,2,1,1,0,0,1,"[34, 47, 73]",86,((47 - 34) + 73)
1772,4,39,17.211914478058507,0,1,0,3,1,3,4,0,0,0,56,22,45.25,2,1.8976270912904414,2,1,1,0,1,2,"[18, 57, 24, 36]",79,((57 + 24) - (36 / 18))
1773,4,29,14.174507634012077,0,4,0,3,1,3,1,2,0,1,227,24,7.25,1,1.8195439355418688,3,1,1,0,1,2,"[61, 90, 80, 62]",66,(61 + (90 / (80 - 62)))
1774,3,12,6.658328118479393,0,0,0,2,1,2,2,0,0,1,24,11,15.333333333333332,1,1.5440680443502757,2,1,1,0,0,1,"[12, 23, 24]",35,((23 - 12) + 24)
1775,4,65,32.335481028327585,0,2,0,3,1,3,0,0,0,1,210,73,36.75,1,1.3222192947339193,2,1,2,0,0,2,"[29, 94, 32, 76]",21,((94 - 29) + (32 - 76))
1776,4,84,40.69807530256601,0,2,0,2,2,2,2,1,0,1,150,4,37.5,1,2.0,3,1,1,0,1,2,"[95, 12, 96, 47]",100,(96 + ((95 - 47) / 12))
1777,3,14,7.023769168568493,0,0,0,0,3,0,0,1,2,1,70,6,13.333333333333336,1,1.7403626894942439,2,1,1,0,0,1,"[35, 41, 49]",55,((41 - 35) + 49)
1778,3,9,4.932882862316247,0,3,0,1,2,1,2,1,0,1,162,8,11.333333333333329,1,1.9912260756924949,2,1,1,0,0,1,"[81, 89, 90]",98,((89 - 81) + 90)
1779,3,25,13.228756555322953,0,2,0,1,2,1,1,3,1,0,90,20,30.0,1,1.9542425094393248,2,1,1,0,0,1,"[65, 70, 45]",90,((65 + 70) - 45)
1780,3,80,45.34681172181053,0,1,0,2,1,2,1,2,0,1,91,68,15.666666666666664,2,1.3424226808222062,2,1,0,0,1,1,"[10, 13, 90]",22,(13 + (90 / 10))
1781,3,86,46.57610259922285,0,2,0,3,0,3,2,1,1,0,172,78,45.333333333333336,1,1.255272505103306,2,1,0,0,1,1,"[10, 96, 84]",18,((96 + 84) / 10)
1782,4,50,22.77425447005163,2,1,0,0,4,0,1,0,1,2,60,23,6.0,5,1.4471580313422192,2,1,2,0,0,2,"[29, 7, 51, 1]",28,((7 - 29) + (51 - 1))
1783,4,77,37.62091616818141,2,2,0,2,2,2,2,1,0,1,55,13,56.0,3,1.968482948553935,3,1,1,1,0,1,"[3, 57, 80, 8]",93,(3 * ((80 - 57) + 8))
1784,4,36,16.11417595369576,0,1,0,0,4,0,1,1,0,2,86,19,41.5,0,1.9242792860618816,2,2,1,0,0,1,"[65, 43, 33, 29]",84,((65 - 43) + (33 + 29))
1785,4,67,29.49576240750525,0,3,0,2,2,2,0,0,0,2,222,51,27.0,0,1.5797835966168101,2,1,2,0,0,2,"[73, 22, 76, 89]",38,((73 - 22) + (76 - 89))
1786,4,6,2.753785273643051,0,0,0,3,1,3,2,0,0,0,76,25,28.25,1,1.7993405494535817,2,2,1,0,0,1,"[38, 32, 33, 36]",63,((32 - 38) + (33 + 36))
1787,4,65,30.55595959328829,0,2,0,2,2,2,1,0,2,0,158,21,2.5,0,1.7481880270062005,2,1,0,0,2,2,"[77, 12, 76, 49]",56,((12 + 76) / (77 / 49))
1788,4,67,34.140640493894274,1,2,0,1,3,1,0,0,0,3,71,5,39.25,0,1.8808135922807914,3,1,1,0,1,2,"[4, 71, 11, 61]",76,(61 + ((71 - 11) / 4))
1789,4,59,27.366341857593365,0,3,1,3,1,3,1,0,0,0,254,48,29.75,3,1.6532125137753437,2,1,2,0,0,2,"[86, 34, 86, 93]",45,((86 - 34) + (86 - 93))
1790,3,65,35.0,1,1,0,1,2,1,1,0,0,1,5,23,63.0,0,1.9867717342662448,2,0,1,1,0,1,"[9, 74, 19]",97,((9 * 19) - 74)
1791,4,69,33.396606614045886,0,1,0,2,2,2,2,1,1,0,105,50,0.0,0,1.5440680443502757,3,1,1,0,1,2,"[21, 18, 16, 85]",35,(18 + (85 / (21 - 16)))
1792,3,85,48.232077845903895,2,1,0,2,1,2,1,2,0,1,53,40,15.666666666666664,1,1.6989700043360187,2,0,1,1,0,1,"[90, 8, 5]",50,(90 - (8 * 5))
1793,4,59,26.166135875720485,1,1,0,2,2,2,1,1,0,2,89,13,16.0,0,1.7075701760979363,3,2,0,0,1,1,"[5, 23, 64, 48]",51,(48 + ((5 + 64) / 23))
1794,4,81,33.42030321027424,1,2,0,1,3,1,1,0,1,2,128,17,21.25,0,1.8512583487190752,3,2,1,0,0,1,"[47, 57, 7, 88]",71,((47 - (57 + 7)) + 88)
1795,3,9,4.509249752822894,0,3,0,1,2,1,2,0,1,0,154,5,0.6666666666666714,0,1.8808135922807914,2,1,1,0,0,1,"[81, 77, 72]",76,((81 - 77) + 72)
1796,4,80,35.04283093587046,0,1,1,4,0,4,1,0,0,0,100,16,35.0,6,1.9030899869919435,3,2,1,0,0,1,"[16, 34, 34, 96]",80,((34 - (16 + 34)) + 96)
1797,4,58,26.714540360385516,0,2,0,2,2,2,1,1,0,0,117,0,34.5,1,1.9294189257142929,3,1,1,1,0,1,"[85, 27, 58, 32]",85,(85 * ((27 - 58) + 32))
1798,3,43,24.269322199023193,0,2,0,2,1,2,1,0,1,1,168,41,26.0,2,1.6532125137753437,2,1,1,0,0,1,"[86, 43, 84]",45,((86 + 43) - 84)
1799,3,5,2.8867513459481287,0,3,1,2,1,2,0,0,0,1,166,5,6.666666666666671,1,1.968482948553935,2,1,1,0,0,1,"[83, 88, 88]",93,((88 - 83) + 88)
1800,4,92,41.74825345648207,1,3,0,1,3,1,1,0,1,2,215,39,8.75,1,1.7781512503836436,3,1,1,0,1,2,"[7, 86, 83, 99]",60,(86 - ((83 + 99) / 7))
1801,4,12,5.737304826019502,2,0,0,3,1,3,1,1,0,0,31,64,70.75,1,1.9242792860618816,2,0,2,1,0,2,"[8, 9, 20, 16]",84,((8 - 20) * (9 - 16))
1802,3,86,43.00387579432037,0,2,0,0,3,0,0,1,0,2,71,5,37.666666666666664,1,1.9637878273455553,2,0,1,0,1,2,"[97, 55, 11]",92,(97 - (55 / 11))
1803,3,88,44.24176006143215,1,1,0,3,0,3,0,1,0,0,123,79,32.333333333333336,2,1.1139433523068367,2,0,1,0,1,2,"[92, 4, 40]",13,((92 - 40) / 4)
1804,3,34,18.583146486355137,0,0,0,3,0,3,1,0,0,0,56,28,6.666666666666668,0,1.255272505103306,2,1,1,0,0,1,"[46, 12, 16]",18,(46 - (12 + 16))
1805,3,16,8.18535277187245,0,2,0,1,2,1,1,1,1,0,108,5,4.0,0,1.7781512503836436,2,1,1,0,0,1,"[54, 49, 65]",60,((49 - 54) + 65)
1806,3,7,3.605551275463989,0,1,0,1,2,1,1,0,1,0,88,5,8.0,1,1.7481880270062005,2,1,1,0,0,1,"[51, 49, 44]",56,((51 + 49) - 44)
1807,4,66,29.769951293208393,1,2,0,3,1,3,0,1,0,2,145,32,9.25,3,1.5563025007672873,3,1,1,1,0,1,"[61, 2, 50, 68]",36,((2 * (61 - 68)) + 50)
1808,4,76,32.22835190739152,0,2,0,4,0,4,1,0,0,0,104,0,43.0,0,1.9637878273455553,3,2,1,0,0,1,"[92, 16, 52, 36]",92,((92 + (16 - 52)) + 36)
1809,3,14,7.0,0,3,0,1,2,1,1,1,0,1,142,7,14.0,0,1.9637878273455553,2,1,1,0,0,1,"[85, 78, 71]",92,((85 + 78) - 71)
1810,3,55,28.746014216467184,0,1,0,2,1,2,2,0,0,1,118,59,26.666666666666664,0,1.2787536009528289,2,1,1,0,0,1,"[23, 36, 78]",19,(78 - (23 + 36))
1811,4,46,19.670197423174653,0,1,0,3,1,3,1,1,2,0,88,13,32.75,0,1.863322860120456,3,0,1,0,2,3,"[14, 60, 38, 49]",73,((38 / (14 / 49)) - 60)
